PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31945122","Characteristics and prognosis of primary treatment-naïve oral cavity squamous cell carcinoma in Norway, a descriptive retrospective study","Bjerkli IH, Jetlund O, Karevold G, Karlsdóttir Á, Jaatun E, Uhlin-Hansen L, Rikardsen OG, Hadler-Olsen E, Steigen SE.","PLoS One. 2020 Jan 16;15(1):e0227738. doi: 10.1371/journal.pone.0227738. eCollection 2020.","Bjerkli IH","PLoS One","2020","2020/01/17","PMC6964975","","10.1371/journal.pone.0227738"
"31247036","Assessing treatment outcomes among peer educators living with HIV in Kenya","Sunguti JL, Tiam A, Masaba R, Waweru M, Kose J, Odionyi J, Matu L, Mwangi E.","PLoS One. 2019 Jun 27;14(6):e0218774. doi: 10.1371/journal.pone.0218774. eCollection 2019.","Sunguti JL","PLoS One","2019","2019/06/28","PMC6597086","","10.1371/journal.pone.0218774"
"30192850","Fracture risk in type 2 diabetic patients: A clinical prediction tool based on a large population-based cohort","Martínez-Laguna D, Tebé C, Nogués X, Kassim Javaid M, Cooper C, Moreno V, Diez-Perez A, Collins GS, Prieto-Alhambra D.","PLoS One. 2018 Sep 7;13(9):e0203533. doi: 10.1371/journal.pone.0203533. eCollection 2018.","Martínez-Laguna D","PLoS One","2018","2018/09/08","PMC6128577","","10.1371/journal.pone.0203533"
"30861004","Predictive risk score for unplanned 30-day rehospitalizations in the French universal health care system based on a medico-administrative database","Pauly V, Mendizabal H, Gentile S, Auquier P, Boyer L.","PLoS One. 2019 Mar 12;14(3):e0210714. doi: 10.1371/journal.pone.0210714. eCollection 2019.","Pauly V","PLoS One","2019","2019/03/13","PMC6414180","","10.1371/journal.pone.0210714"
"34972132","Risk factors and pharmacotherapy for chemotherapy-induced peripheral neuropathy in paclitaxel-treated female cancer survivors: A retrospective study in Japan","Hiramoto S, Asano H, Miyamoto T, Takegami M, Kawabata A.","PLoS One. 2021 Dec 31;16(12):e0261473. doi: 10.1371/journal.pone.0261473. eCollection 2021.","Hiramoto S","PLoS One","2021","2021/12/31","PMC8719717","","10.1371/journal.pone.0261473"
"29518168","Psychological consequences of child trafficking: An historical cohort study of trafficked children in contact with secondary mental health services","Ottisova L, Smith P, Shetty H, Stahl D, Downs J, Oram S.","PLoS One. 2018 Mar 8;13(3):e0192321. doi: 10.1371/journal.pone.0192321. eCollection 2018.","Ottisova L","PLoS One","2018","2018/03/09","PMC5843209","","10.1371/journal.pone.0192321"
"35259166","Applying machine learning to explore the association between biological stress and near misses in emergency medicine residents","Xu S, Arnetz JE, Arnetz BB.","PLoS One. 2022 Mar 8;17(3):e0264957. doi: 10.1371/journal.pone.0264957. eCollection 2022.","Xu S","PLoS One","2022","2022/03/08","PMC8903283","","10.1371/journal.pone.0264957"
"34882716","Risk factors of hepatocellular carcinoma in type 2 diabetes patients: A two-centre study in a developing country","Azit NA, Sahran S, Voon Meng L, Subramaniam M, Mokhtar S, Mohammed Nawi A.","PLoS One. 2021 Dec 9;16(12):e0260675. doi: 10.1371/journal.pone.0260675. eCollection 2021.","Azit NA","PLoS One","2021","2021/12/09","PMC8659343","","10.1371/journal.pone.0260675"
"35025929","Baseline procalcitonin as a predictor of bacterial infection and clinical outcomes in COVID-19: A case-control study","Atallah NJ, Warren HM, Roberts MB, Elshaboury RH, Bidell MR, Gandhi RG, Adamsick M, Ibrahim MK, Sood R, Bou Zein Eddine S, Cobler-Lichter MJ, Alexander NJ, Timmer KD, Atallah CJ, Viens AL, Panossian VS, Scherer AK, Proctor T, Smartt S, Letourneau AR, Paras ML, Johannes S, Wiemer J, Mansour MK.","PLoS One. 2022 Jan 13;17(1):e0262342. doi: 10.1371/journal.pone.0262342. eCollection 2022.","Atallah NJ","PLoS One","2022","2022/01/13","PMC8758006","","10.1371/journal.pone.0262342"
"31247005","Construction of a preoperative scoring system to predict the difficulty level of colorectal endoscopic submucosal dissection","Matsumoto S, Uehara T, Mashima H.","PLoS One. 2019 Jun 27;14(6):e0219096. doi: 10.1371/journal.pone.0219096. eCollection 2019.","Matsumoto S","PLoS One","2019","2019/06/28","PMC6597108","","10.1371/journal.pone.0219096"
"29513750","Hemoglobin transfusion trigger in an internal medicine department - A ""real world"" six year experience","Rahimi-Levene N, Ziv-Baran T, Peer V, Golik A, Kornberg A, Zeidenstein R, Koren-Michowitz M.","PLoS One. 2018 Mar 7;13(3):e0193873. doi: 10.1371/journal.pone.0193873. eCollection 2018.","Rahimi-Levene N","PLoS One","2018","2018/03/08","PMC5841806","","10.1371/journal.pone.0193873"
"32298308","Cartilage icing and chondrocalcinosis on knee radiographs in the differentiation between gout and calcium pyrophosphate deposition","Falkowski AL, Jacobson JA, Kalia V, Meyer NB, Gandikota G, Yosef M, Thiele RG.","PLoS One. 2020 Apr 16;15(4):e0231508. doi: 10.1371/journal.pone.0231508. eCollection 2020.","Falkowski AL","PLoS One","2020","2020/04/17","PMC7162505","","10.1371/journal.pone.0231508"
"33326424","Elevated Coronary Artery Calcium scores are associated with tooth loss","Donders HCM, IJzerman LM, Soffner M, van 't Hof AWJ, Loos BG, de Lange J.","PLoS One. 2020 Dec 16;15(12):e0243232. doi: 10.1371/journal.pone.0243232. eCollection 2020.","Donders HCM","PLoS One","2020","2020/12/16","PMC7743922","","10.1371/journal.pone.0243232"
"33566870","Obesity and mortality after the first ischemic stroke: Is obesity paradox real?","Chaudhary D, Khan A, Gupta M, Hu Y, Li J, Abedi V, Zand R.","PLoS One. 2021 Feb 10;16(2):e0246877. doi: 10.1371/journal.pone.0246877. eCollection 2021.","Chaudhary D","PLoS One","2021","2021/02/10","PMC7875337","","10.1371/journal.pone.0246877"
"33513169","Impact of influenza vaccination on amoxicillin prescriptions in older adults: A retrospective cohort study using primary care data","Rodgers LR, Streeter AJ, Lin N, Hamilton W, Henley WE.","PLoS One. 2021 Jan 29;16(1):e0246156. doi: 10.1371/journal.pone.0246156. eCollection 2021.","Rodgers LR","PLoS One","2021","2021/01/29","PMC7846013","","10.1371/journal.pone.0246156"
"33095773","Primary cutaneous melanoma of the scalp: Patterns of clinical, histological and epidemiological characteristics in Brazil","Porto AC, Pinto Blumetti T, Oliveira Santos Filho IDA, Calsavara VF, Duprat Neto JP, Tavoloni Braga JC.","PLoS One. 2020 Oct 23;15(10):e0240864. doi: 10.1371/journal.pone.0240864. eCollection 2020.","Porto AC","PLoS One","2020","2020/10/23","PMC7584174","","10.1371/journal.pone.0240864"
"32589691","Analysis of clinical features and early warning signs in patients with severe COVID-19: A retrospective cohort study","Liu X, Yue X, Liu F, Wei L, Chu Y, Bao H, Dong Y, Cheng W, Yang L.","PLoS One. 2020 Jun 26;15(6):e0235459. doi: 10.1371/journal.pone.0235459. eCollection 2020.","Liu X","PLoS One","2020","2020/06/27","PMC7319317","","10.1371/journal.pone.0235459"
"33382805","SARS-CoV-2 PCR cycle threshold at hospital admission associated with patient mortality","Choudhuri J, Carter J, Nelson R, Skalina K, Osterbur-Badhey M, Johnston A, Goldstein D, Paroder M, Szymanski J.","PLoS One. 2020 Dec 31;15(12):e0244777. doi: 10.1371/journal.pone.0244777. eCollection 2020.","Choudhuri J","PLoS One","2020","2020/12/31","PMC7774957","","10.1371/journal.pone.0244777"
"33852591","Impact of COVID-19 on the hospitalization, treatment, and outcomes of intracerebral and subarachnoid hemorrhage in the United States","Ravindra VM, Grandhi R, Delic A, Hohmann S, Shippey E, Tirschwell D, Frontera JA, Yaghi S, Majersik JJ, Anadani M, de Havenon A.","PLoS One. 2021 Apr 14;16(4):e0248728. doi: 10.1371/journal.pone.0248728. eCollection 2021.","Ravindra VM","PLoS One","2021","2021/04/14","PMC8046225","","10.1371/journal.pone.0248728"
"32687544","Prevalence of anemia in patients with chronic kidney disease in Japan: A nationwide, cross-sectional cohort study using data from the Japan Chronic Kidney Disease Database (J-CKD-DB)","Sofue T, Nakagawa N, Kanda E, Nagasu H, Matsushita K, Nangaku M, Maruyama S, Wada T, Terada Y, Yamagata K, Narita I, Yanagita M, Sugiyama H, Shigematsu T, Ito T, Tamura K, Isaka Y, Okada H, Tsuruya K, Yokoyama H, Nakashima N, Kataoka H, Ohe K, Okada M, Kashihara N.","PLoS One. 2020 Jul 20;15(7):e0236132. doi: 10.1371/journal.pone.0236132. eCollection 2020.","Sofue T","PLoS One","2020","2020/07/21","PMC7371174","","10.1371/journal.pone.0236132"
"32584868","Sociodemographic, clinical and laboratory factors on admission associated with COVID-19 mortality in hospitalized patients: A retrospective observational study","Rivera-Izquierdo M, Del Carmen Valero-Ubierna M, R-delAmo JL, Fernández-García MÁ, Martínez-Diz S, Tahery-Mahmoud A, Rodríguez-Camacho M, Gámiz-Molina AB, Barba-Gyengo N, Gámez-Baeza P, Cabrero-Rodríguez C, Guirado-Ruiz PA, Martín-Romero DT, Láinez-Ramos-Bossini AJ, Sánchez-Pérez MR, Mancera-Romero J, García-Martín M, Martín-delosReyes LM, Martínez-Ruiz V, Lardelli-Claret P, Jiménez-Mejías E.","PLoS One. 2020 Jun 25;15(6):e0235107. doi: 10.1371/journal.pone.0235107. eCollection 2020.","Rivera-Izquierdo M","PLoS One","2020","2020/06/26","PMC7316360","","10.1371/journal.pone.0235107"
"32790733","Hydroxychloroquine and tocilizumab therapy in COVID-19 patients-An observational study","Ip A, Berry DA, Hansen E, Goy AH, Pecora AL, Sinclaire BA, Bednarz U, Marafelias M, Berry SM, Berry NS, Mathura S, Sawczuk IS, Biran N, Go RC, Sperber S, Piwoz JA, Balani B, Cicogna C, Sebti R, Zuckerman J, Rose KM, Tank L, Jacobs LG, Korcak J, Timmapuri SL, Underwood JP, Sugalski G, Barsky C, Varga DW, Asif A, Landolfi JC, Goldberg SL.","PLoS One. 2020 Aug 13;15(8):e0237693. doi: 10.1371/journal.pone.0237693. eCollection 2020.","Ip A","PLoS One","2020","2020/08/14","PMC7425928","","10.1371/journal.pone.0237693"
"34962924","Real-world treatment patterns and clinical outcomes for inpatients with COVID-19 in the US from September 2020 to February 2021","Ayodele O, Ren K, Zhao J, Signorovitch J, Jonsson Funk M, Zhu J, Bao Y, Gondek K, Keenan H; R&D COVID Alliance.","PLoS One. 2021 Dec 28;16(12):e0261707. doi: 10.1371/journal.pone.0261707. eCollection 2021.","Ayodele O","PLoS One","2021","2021/12/28","PMC8714107","","10.1371/journal.pone.0261707"
"32645044","Clinical characteristics of 82 cases of death from COVID-19","Zhang B, Zhou X, Qiu Y, Song Y, Feng F, Feng J, Song Q, Jia Q, Wang J.","PLoS One. 2020 Jul 9;15(7):e0235458. doi: 10.1371/journal.pone.0235458. eCollection 2020.","Zhang B","PLoS One","2020","2020/07/10","PMC7347130","","10.1371/journal.pone.0235458"
"34077476","HIV testing in patients who are HCV positive: Compliance with CDC guidelines in a large healthcare system","Fleisher I, Geboy AG, Nichols W, Desale S, Fernandez S, Basch P, Fishbein DA.","PLoS One. 2021 Jun 2;16(6):e0252412. doi: 10.1371/journal.pone.0252412. eCollection 2021.","Fleisher I","PLoS One","2021","2021/06/02","PMC8171936","","10.1371/journal.pone.0252412"
"32579597","Predictors of severe or lethal COVID-19, including Angiotensin Converting Enzyme inhibitors and Angiotensin II Receptor Blockers, in a sample of infected Italian citizens","Bravi F, Flacco ME, Carradori T, Volta CA, Cosenza G, De Togni A, Acuti Martellucci C, Parruti G, Mantovani L, Manzoli L.","PLoS One. 2020 Jun 24;15(6):e0235248. doi: 10.1371/journal.pone.0235248. eCollection 2020.","Bravi F","PLoS One","2020","2020/06/25","PMC7314008","","10.1371/journal.pone.0235248"
"34111200","Hepatitis C virus screening of high-risk patients in a community hospital emergency department: Retrospective review of patient characteristics and future implications","Park JS, Wong J, Cohen H.","PLoS One. 2021 Jun 10;16(6):e0252976. doi: 10.1371/journal.pone.0252976. eCollection 2021.","Park JS","PLoS One","2021","2021/06/10","PMC8191914","","10.1371/journal.pone.0252976"
"33332437","Clinical features and risk factors for severe inpatients with COVID-19: A retrospective study in China","Wang J, Guo S, Zhang Y, Gao K, Zuo J, Tan N, Du K, Ma Y, Hou Y, Li Q, Xu H, Huang J, Huang Q, Na H, Wang J, Wang X, Xiao Y, Zhu J, Chen H, Liu Z, Wang M, Zhang L, Wang W.","PLoS One. 2020 Dec 17;15(12):e0244125. doi: 10.1371/journal.pone.0244125. eCollection 2020.","Wang J","PLoS One","2020","2020/12/17","PMC7745975","","10.1371/journal.pone.0244125"
"33104715","Cancer inpatients with COVID-19: A report from the Brazilian National Cancer Institute","de Melo AC, Thuler LCS, da Silva JL, de Albuquerque LZ, Pecego AC, Rodrigues LOR, da Conceição MS, Garrido MM, Quintella Mendes GL, Mendes Pereira ACP, Soares MA, Viola JPB; Brazilian National Cancer Institute COVID-19 Task Force.","PLoS One. 2020 Oct 26;15(10):e0241261. doi: 10.1371/journal.pone.0241261. eCollection 2020.","de Melo AC","PLoS One","2020","2020/10/26","PMC7588058","","10.1371/journal.pone.0241261"
"34648518","Population-based identification and temporal trend of children with primary nephrotic syndrome: The Kaiser Permanente nephrotic syndrome study","Parikh RV, Tan TC, Fan D, Law D, Salyer AS, Yankulin L, Wojcicki JM, Zheng S, Ordonez JD, Chertow GM, Khoshniat-Rad F, Yang J, Go AS.","PLoS One. 2021 Oct 14;16(10):e0257674. doi: 10.1371/journal.pone.0257674. eCollection 2021.","Parikh RV","PLoS One","2021","2021/10/14","PMC8516311","","10.1371/journal.pone.0257674"
"35143583","Quantifying rural disparity in healthcare utilization in the United States: Analysis of a large midwestern healthcare system","Nuako A, Liu J, Pham G, Smock N, James A, Baker T, Bierut L, Colditz G, Chen LS.","PLoS One. 2022 Feb 10;17(2):e0263718. doi: 10.1371/journal.pone.0263718. eCollection 2022.","Nuako A","PLoS One","2022","2022/02/10","PMC8830640","","10.1371/journal.pone.0263718"
"33351817","Obesity and smoking as risk factors for invasive mechanical ventilation in COVID-19: A retrospective, observational cohort study","Monteiro AC, Suri R, Emeruwa IO, Stretch RJ, Cortes-Lopez RY, Sherman A, Lindsay CC, Fulcher JA, Goodman-Meza D, Sapru A, Buhr RG, Chang SY, Wang T, Qadir N.","PLoS One. 2020 Dec 22;15(12):e0238552. doi: 10.1371/journal.pone.0238552. eCollection 2020.","Monteiro AC","PLoS One","2020","2020/12/22","PMC7755188","","10.1371/journal.pone.0238552"
"32045431","Precision medicine and actionable alterations in lung cancer: A single institution experience","Mambetsariev I, Wang Y, Chen C, Nadaf S, Pharaon R, Fricke J, Amanam I, Amini A, Bild A, Chu P, Erhunmwunsee L, Kim J, Munu J, Pillai R, Raz D, Sampath S, Vora L, Qiu F, Smith L, Batra SK, Massarelli E, Koczywas M, Reckamp K, Salgia R.","PLoS One. 2020 Feb 11;15(2):e0228188. doi: 10.1371/journal.pone.0228188. eCollection 2020.","Mambetsariev I","PLoS One","2020","2020/02/12","PMC7012442","","10.1371/journal.pone.0228188"
"32881920","STK11 (LKB1) mutations in metastatic NSCLC: Prognostic value in the real world","Shire NJ, Klein AB, Golozar A, Collins JM, Fraeman KH, Nordstrom BL, McEwen R, Hembrough T, Rizvi NA.","PLoS One. 2020 Sep 3;15(9):e0238358. doi: 10.1371/journal.pone.0238358. eCollection 2020.","Shire NJ","PLoS One","2020","2020/09/04","PMC7470384","","10.1371/journal.pone.0238358"
"32203525","Tumor Necrosis Factor (TNF) blocking agents are associated with lower risk for Alzheimer's disease in patients with rheumatoid arthritis and psoriasis","Zhou M, Xu R, Kaelber DC, Gurney ME.","PLoS One. 2020 Mar 23;15(3):e0229819. doi: 10.1371/journal.pone.0229819. eCollection 2020.","Zhou M","PLoS One","2020","2020/03/24","PMC7089534","","10.1371/journal.pone.0229819"
"34019543","Genetic mapping and identification of a QTL determining tolerance to freezing stress in Fragaria vesca L","Davik J, Wilson RC, Njah RG, Grini PE, Randall SK, Alsheik MK, Sargent DJ.","PLoS One. 2021 May 21;16(5):e0248089. doi: 10.1371/journal.pone.0248089. eCollection 2021.","Davik J","PLoS One","2021","2021/05/21","PMC8139484","","10.1371/journal.pone.0248089"
"35308914","Machine Learning Predictability of Clinical Next Generation Sequencing for Hematologic Malignancies to Guide High-Value Precision Medicine","Kim GYE, Noshad M, Stehr H, Rojansky R, Gratzinger D, Oak J, Brar R, Iberri D, Kong C, Zehnder J, Chen JH.","AMIA Annu Symp Proc. 2022 Feb 21;2021:641-650. eCollection 2021.","Kim GYE","AMIA Annu Symp Proc","2022","2022/03/21","PMC8861666","",""
"35308903","Word Embedding and Clustering for Patient-Centered Redesign of Appointment Scheduling in Ambulatory Care Settings","Mohammadi I, Mehrabi S, Sutton B, Wu H.","AMIA Annu Symp Proc. 2022 Feb 21;2021:863-871. eCollection 2021.","Mohammadi I","AMIA Annu Symp Proc","2022","2022/03/21","PMC8861772","",""
"35308921","Validation of Administrative Coding and Clinical Notes for Hospital-Acquired Acute Kidney Injury in Adults","Zhang J, Drawz PE, Zhu Y, Hultman G, Simon G, Melton GB.","AMIA Annu Symp Proc. 2022 Feb 21;2021:1234-1243. eCollection 2021.","Zhang J","AMIA Annu Symp Proc","2022","2022/03/21","PMC8861756","",""
"33936514","Statistical Impact of Sample Size and Imbalance on Multivariate Analysis in silico and A Case Study in the UK Biobank","Zhang X, Li R, Ritchie MD.","AMIA Annu Symp Proc. 2021 Jan 25;2020:1383-1391. eCollection 2020.","Zhang X","AMIA Annu Symp Proc","2021","2021/05/03","PMC8075427","",""
"30815206","Computable Eligibility Criteria through Ontology-driven Data Access: A Case Study of Hepatitis C Virus Trials","Zhang H, He Z, He X, Guo Y, Nelson DR, Modave F, Wu Y, Hogan W, Prosperi M, Bian J.","AMIA Annu Symp Proc. 2018 Dec 5;2018:1601-1610. eCollection 2018.","Zhang H","AMIA Annu Symp Proc","2018","2019/03/01","PMC6371316","",""
